cg1	cg2	cg3	cg4	cg5	cg6	cg7	cg8	cg9	cg10	cg11	cg12	cg13	cg14	cg15	cg16	cg17	cg18	cg19	cg20	cg21	cg22	cg23	cg24	cg25	cg26	cg27	cg28	cg29	cg30	cg31	cg32	cg33	cg34	cg35	cg36	cg37	cg38	cg39	cg40	cg41	cg42	cg43	cg44	cg45	cg46	cg47	cg48	cg49	cg50	cg51	cg52	cg53	cg54	cg55	cg56	cg57	cg58	cg59	cg60	cg61	cg62	cg63	cg64	cg65	cg66	cg67	cg68	cg69	cg70	cg71	cg72	cg73	cg74	cg75	cg76	cg77	cg78	cg79	cg80	cg81	cg82	cg83	cg84	cg85	cg86	cg87	cg88	cg89	cg90	cg91	cg92	cg93	cg94	cg95	cg96	cg97	cg98	cg99	cg100	cg101	cg102	cg103	cg104	cg105	cg106	cg107	cg108	cg109	cg110	cg111	cg112	cg113	cg114	cg115	cg116	cg117	cg118	cg119	cg120	cg121	cg122	cg123	cg124	cg125	cg126	cg127	cg128	cg129	cg130	cg131	cg132	cg133	cg134	cg135	cg136	cg137	cg138	cg139	cg140	cg141	cg142	cg143	cg144	cg145	cg146	cg147	cg148	cg149	cg150	cg151	cg152	cg153	cg154	cg155	cg156	cg157	cg158	cg159	cg160	cg161	cg162	cg163	cg164	cg165	cg166	cg167	cg168	cg169	cg170	cg171	cg172	cg173	cg174	cg175	cg176	cg177	cg178	cg179	cg180	cg181	cg182	cg183	cg184	cg185	cg186	cg187	cg188	cg189	cg190	cg191	cg192	cg193	cg194	cg195	cg196	cg197	cg198	cg199	cg200
0.7758376	0.3613661	0.7637495	0.8753163	0.2962266	0.05830409	0.6562433	0.8974518	0.7759247	0.8195394	0.1034738	0.08042698	0.82314	0.8374522	0.9529371	0.8472587	0.6457927	0.09018387	0.8990434	0.9081349	0.8164216	0.8832763	0.6528497	0.8103379	0.4326117	0.8725527	0.344612	0.846712	0.2768362	0.7988454	0.1122776	0.05933509	0.06619162	0.08292934	0.7244165	0.851735	0.7400302	0.03548896	0.7775229	0.04435731	0.8834195	0.825608	0.3414974	0.7063259	0.07914726	0.8305319	0.7820016	0.02946392	0.07249712	0.7154847	0.08166207	0.1297608	0.7925205	0.8412024	0.5337008	0.3295337	0.5847227	0.9801705	0.9077728	0.9778033	0.9309831	0.9288991	0.7084355	0.5884476	0.8510007	0.6914285	0.6315575	0.8660287	0.01393287	0.6344946	0.7368595	0.8346177	0.925617	0.8943968	0.8619682	0.873036	0.8872215	0.1316729	0.1816449	0.4133397	0.8546953	0.1059303	0.1272573	0.04790734	0.1935144	0.124166	0.1534873	0.9816304	0.8929417	0.06799841	0.03746171	0.08666249	0.8617795	0.1381413	0.0717126	0.09206894	0.7442773	0.9471554	0.5954549	0.08149672	0.1596346	0.04640938	0.6627814	0.1826314	0.9542757	0.7722527	0.9448403	0.8820335	0.02749816	0.8631353	0.8880724	0.007852612	0.8225849	0.887302	0.9137093	0.2854302	0.7722567	0.9174187	0.8295615	0.05318221	0.0593163	0.967039	0.5081054	0.4397637	0.8299652	0.8719749	0.1102036	0.7090396	0.1486972	0.8269348	0.2244588	0.843817	0.880406	0.07034541	0.8926846	0.8433735	0.08910015	0.898859	0.2691695	0.503147	0.07427949	0.02215884	0.9063896	0.2689723	0.7460628	0.8828777	0.6585212	0.07316508	0.08465351	0.8056878	0.1583791	0.7878571	0.4473445	0.9263494	0.0552467	0.8532864	0.9195282	0.88283	0.8569882	0.829004	0.7640327	0.5346007	0.02282884	0.7791579	0.9062399	0.7622491	0.6086481	0.6790515	0.824019	0.04707069	0.04073267	0.6828857	0.06325632	0.1074467	0.9432451	0.2122051	0.8335084	0.7877217	0.06584212	0.08049738	0.5515284	0.1611871	0.2270403	0.2539947	0.8325183	0.2896769	0.1512001	0.09507073	0.4326128	0.6211986	0.1422814	0.8923714	0.8001976	0.8387054	0.9513069	0.7159035	0.1770693	0.6266185	0.7733788	0.8257908
0.8343602	0.381068	0.8583185	0.9281313	0.2754061	0.0605813	0.704507	0.9341668	0.8509479	0.8607162	0.1085595	0.06919261	0.8704643	0.7793977	0.952356	0.8591065	0.6823785	0.07587239	0.9121689	0.9366077	0.8722365	0.8914299	0.7355092	0.8750913	0.4186602	0.9048941	0.2641957	0.8847365	0.2690309	0.8585434	0.07502837	0.06349085	0.05172987	0.06142462	0.6776779	0.8787556	0.827965	0.05075876	0.8334422	0.07566354	0.9062692	0.8620059	0.2520642	0.793938	0.08475237	0.7564012	0.775997	0.04302594	0.0942928	0.7179923	0.08950575	0.1413452	0.8415278	0.9091241	0.6275241	0.2596365	0.5413144	0.9824436	0.9146402	0.9565605	0.9415837	0.9589226	0.8027382	0.7453497	0.8832362	0.8125498	0.7978169	0.9304985	0.02531167	0.7599497	0.782533	0.886765	0.9425334	0.9254872	0.8973919	0.9106693	0.9047379	0.097733	0.1729634	0.2586466	0.8714134	0.1146834	0.1092342	0.09709358	0.2129769	0.1536768	0.1470045	0.9902479	0.9243274	0.07920203	0.02017804	0.07132383	0.9155019	0.1356251	0.0659863	0.1084392	0.7679681	0.9247016	0.6084841	0.09670851	0.150144	0.05809674	0.6575384	0.150176	0.9316279	0.8350531	0.9612121	0.9039689	0.01747181	0.8947021	0.8632291	0.01492769	0.8795047	0.9184385	0.9370778	0.2398048	0.848616	0.9331214	0.8708452	0.0334759	0.04201389	0.9686813	0.4785351	0.4739682	0.8730025	0.8966308	0.1148013	0.78303	0.1266458	0.8742576	0.2264544	0.8947648	0.8650382	0.08729988	0.9262043	0.8775488	0.09568106	0.8948329	0.3015594	0.5494837	0.1081568	0.01070087	0.9428099	0.3985164	0.7920059	0.9255598	0.7161759	0.09304933	0.08744711	0.8524146	0.1886424	0.8451968	0.6972455	0.9529963	0.03176323	0.8874645	0.9002798	0.9164657	0.9035784	0.8829081	0.8319653	0.4466417	0.01934598	0.8415801	0.9285424	0.8437145	0.7592693	0.6469554	0.8318038	0.0494927	0.04830724	0.7315169	0.05851831	0.08563938	0.9482471	0.2002237	0.8892418	0.864971	0.06266686	0.08578003	0.5526494	0.1446069	0.2669604	0.2463882	0.8832017	0.216441	0.2009725	0.05633128	0.3299189	0.6938116	0.1599855	0.9555225	0.8698569	0.901557	0.9637642	0.8485466	0.177607	0.6435322	0.8257713	0.8460809
0.8001283	0.3270188	0.7929099	0.8953938	0.3063134	0.05895813	0.6527117	0.9146601	0.8127277	0.8510526	0.09611013	0.07173295	0.8556777	0.8308527	0.947152	0.846493	0.5414603	0.07729722	0.920051	0.928861	0.8298374	0.8889779	0.7191526	0.8510308	0.4643141	0.8821304	0.3180858	0.8535393	0.1948464	0.8259363	0.1195238	0.05762558	0.06967654	0.07433306	0.760335	0.8617402	0.7997003	0.06948961	0.8293394	0.06296099	0.8937201	0.8325943	0.3187907	0.625872	0.09729543	0.8271082	0.8045297	0.03661995	0.08775488	0.8633032	0.08645945	0.1741425	0.8307104	0.8748872	0.503361	0.2232468	0.5315443	0.9810007	0.9361591	0.9686772	0.9314487	0.9335915	0.7541724	0.6306147	0.8662862	0.7859425	0.6498484	0.9101947	0.02844037	0.718956	0.7228916	0.8213965	0.9059608	0.8891218	0.8906797	0.8651388	0.8906441	0.1217397	0.1624072	0.4417959	0.870576	0.1006413	0.120906	0.0426394	0.1528746	0.1132839	0.1305476	0.9820151	0.9261794	0.08305118	0.05140562	0.07883324	0.8831295	0.1262091	0.05960627	0.08439662	0.7708075	0.9525326	0.7750145	0.07792535	0.1202024	0.05976643	0.6469862	0.1347189	0.9378022	0.8375903	0.9677926	0.9048911	0.0272304	0.8523141	0.8912108	0.01267742	0.8615279	0.9050944	0.9316466	0.2742072	0.8295792	0.9276517	0.8452437	0.04150049	0.04947831	0.9142484	0.4683537	0.5607945	0.8741636	0.857973	0.1479218	0.6975774	0.1266608	0.8266785	0.217828	0.8493273	0.8926097	0.08112053	0.9297882	0.8624003	0.08445227	0.9256218	0.3688962	0.643138	0.09360892	0.02365607	0.8961094	0.252821	0.7457484	0.8952697	0.6643703	0.08420175	0.08681112	0.855262	0.1573298	0.8308029	0.6901187	0.9303636	0.04964539	0.8806127	0.9316311	0.8598899	0.8611903	0.8670883	0.7932606	0.5233974	0.0299199	0.8123867	0.906215	0.8172547	0.6930256	0.706606	0.8685371	0.04702776	0.05273917	0.7934944	0.06148967	0.08357231	0.9450584	0.1911962	0.8574157	0.8037681	0.05960265	0.08709786	0.5409661	0.1227183	0.201844	0.319422	0.8645121	0.3336485	0.1718836	0.04527403	0.3557024	0.6498805	0.1704552	0.9340398	0.743459	0.8736136	0.9594897	0.6235787	0.1323063	0.5925745	0.7832587	0.7541863
0.7879874	0.4121166	0.79235	0.8929039	0.3205592	0.05440158	0.6862039	0.8952833	0.8171807	0.8423589	0.1394196	0.0789944	0.8913044	0.7603016	0.9378342	0.7773356	0.6530067	0.1021519	0.9282137	0.9425333	0.8352128	0.8783705	0.7185144	0.848379	0.4350698	0.8817257	0.2967303	0.8591666	0.2936784	0.8078983	0.1405655	0.08034689	0.09269466	0.09115987	0.7868801	0.8591333	0.7893451	0.1033096	0.7947598	0.06804841	0.7562222	0.8367237	0.3215606	0.6433383	0.1301207	0.8115169	0.7418801	0.05805082	0.09035581	0.6370682	0.08354332	0.1452775	0.7891269	0.8912861	0.5079825	0.2669756	0.5819597	0.9844195	0.9290605	0.9544929	0.934639	0.9269891	0.7446889	0.4864272	0.8339226	0.6582758	0.7247603	0.95055	0.04024047	0.7581856	0.6978549	0.8191924	0.9188275	0.9315327	0.8551999	0.8974149	0.8983359	0.1098572	0.1825735	0.4916627	0.8276156	0.09504507	0.1405963	0.04386129	0.2447948	0.1902355	0.1482105	0.986087	0.9184209	0.1034082	0.05361165	0.07746376	0.9082872	0.1526752	0.08142726	0.1340858	0.761687	0.938538	0.7707582	0.08023155	0.1681997	0.06167291	0.6247025	0.1961172	0.9740673	0.7749207	0.9666066	0.9211284	0.03733177	0.8783821	0.8796939	0.01788187	0.8532943	0.919327	0.9426649	0.2270164	0.7017756	0.9337897	0.8287368	0.05975696	0.05616542	0.9653131	0.5530176	0.3670633	0.8566316	0.8814225	0.1476222	0.6976057	0.1051343	0.8453942	0.2341098	0.8381798	0.9057078	0.09563858	0.915204	0.8391289	0.1142004	0.9124013	0.3587311	0.5141246	0.09640434	0.02607751	0.906875	0.5115443	0.7082425	0.9225419	0.6903285	0.08957995	0.11773	0.8167048	0.2006903	0.842788	0.8051226	0.9235578	0.04750869	0.8692653	0.9169244	0.8656004	0.8671058	0.8721895	0.7742115	0.6077136	0.02677791	0.8279743	0.900259	0.7908599	0.6149923	0.7565461	0.8430464	0.05825477	0.05249277	0.7145619	0.05881206	0.173859	0.9387854	0.2745656	0.8315578	0.8092766	0.07798892	0.09891474	0.5138867	0.1834729	0.2626886	0.299115	0.8506575	0.3041187	0.1719672	0.1805377	0.4470517	0.7509472	0.2149626	0.9529133	0.8738657	0.890458	0.9612571	0.6578487	0.1606004	0.6135797	0.7743701	0.8608838
0.8135608	0.3653094	0.7849038	0.9040585	0.255911	0.05533395	0.7122737	0.8884501	0.788711	0.8233455	0.0937974	0.05942412	0.8372834	0.8284358	0.9220827	0.866609	0.6233153	0.07909998	0.9259259	0.9242374	0.811484	0.8655995	0.6451589	0.8334722	0.3907216	0.8726718	0.2410172	0.8454679	0.2854112	0.8416783	0.1049808	0.06638593	0.07877348	0.06161673	0.7472092	0.8448777	0.7976896	0.06377973	0.808272	0.04676184	0.9092447	0.8381774	0.2913951	0.7514831	0.07889734	0.8605177	0.653339	0.04464564	0.07206515	0.597589	0.06721795	0.1282499	0.7809641	0.8673655	0.5585741	0.2435017	0.4467325	0.9783873	0.934274	0.9693046	0.942867	0.9400436	0.7086568	0.6005102	0.8633636	0.7785857	0.6389021	0.8994113	0.03393615	0.7093478	0.6959761	0.8283387	0.8852829	0.8852561	0.8431552	0.814114	0.8955502	0.1130145	0.1377329	0.3991684	0.855401	0.09109153	0.1017993	0.0779067	0.1544705	0.09297109	0.1282361	0.9790685	0.8971068	0.05851596	0.0406008	0.06267569	0.8943726	0.1198398	0.06540059	0.08553436	0.732145	0.9434622	0.5353197	0.05677627	0.1023427	0.05711009	0.5805267	0.1315477	0.9838176	0.7838261	0.9650181	0.8866272	0.01641282	0.8311671	0.9012732	0.01752975	0.8399294	0.9019431	0.9270687	0.1578455	0.5922257	0.9189627	0.8208969	0.05619095	0.05398704	0.966988	0.4574386	0.2991154	0.8342767	0.8606001	0.1248509	0.7202696	0.09182464	0.846132	0.1550245	0.861714	0.8636364	0.06649532	0.8935643	0.8297321	0.07836625	0.8886953	0.2084969	0.5123794	0.08814541	0.02736907	0.8931034	0.5002406	0.7270344	0.9094288	0.6953506	0.06934307	0.09118376	0.8142133	0.1342801	0.842216	0.7151995	0.9059194	0.04652341	0.8588354	0.9116883	0.8493689	0.8509352	0.8557863	0.7565412	0.4765138	0.0132438	0.7474487	0.9012806	0.7526672	0.5230326	0.6589882	0.833816	0.05632659	0.03845263	0.7044465	0.05474587	0.09752736	0.9555944	0.1412526	0.8015038	0.8400924	0.06972294	0.08048549	0.4275254	0.0894316	0.1847027	0.2487974	0.8470241	0.2170091	0.161032	0.04113313	0.4075688	0.6499838	0.153477	0.9232056	0.8549251	0.8579714	0.9457716	0.8224349	0.122729	0.485828	0.7567548	0.869953
0.8788978	0.3850465	0.8239358	0.9252678	0.2650512	0.06215751	0.8093674	0.9053104	0.8321796	0.8708467	0.07587371	0.06083462	0.8580529	0.9331735	0.9508767	0.8342548	0.8174439	0.06791407	0.9271297	0.9420448	0.8256776	0.9077697	0.5829259	0.8643565	0.2909065	0.8978937	0.1866471	0.8647478	0.2102868	0.8614637	0.07818278	0.05883607	0.05099199	0.04747986	0.8635998	0.86971	0.888101	0.07435583	0.8822533	0.05092674	0.9709563	0.8529834	0.2743814	0.719987	0.07870295	0.7118828	0.5581621	0.02603356	0.09919826	0.4139805	0.0790529	0.1288803	0.8511434	0.887043	0.5	0.214797	0.2257828	0.9865056	0.9386091	0.9796765	0.9423868	0.9469548	0.7779778	0.704604	0.83966	0.8658701	0.6461349	0.9422928	0.01847075	0.7129	0.7405368	0.8806455	0.9005724	0.9114553	0.8939847	0.8695749	0.9024853	0.09684524	0.1465368	0.4617238	0.8823388	0.08972245	0.06948701	0.08898086	0.1090714	0.1128424	0.127126	0.9835054	0.9147054	0.05861047	0.02960582	0.05236819	0.9111726	0.09785014	0.06571268	0.06971802	0.7128519	0.9597691	0.7577275	0.05375504	0.09231384	0.04303554	0.4516923	0.1155087	0.9432027	0.8492304	0.9636391	0.9067227	0.02051387	0.8552876	0.9240096	0.01857487	0.8932366	0.9154921	0.9601556	0.094947	0.4164456	0.959578	0.8013984	0.03066103	0.0535561	0.8640944	0.4400344	0.1707445	0.8506851	0.8905075	0.09856331	0.7328	0.08253053	0.8948808	0.09017245	0.9034051	0.8591588	0.06890023	0.9143102	0.8441036	0.0722701	0.9073293	0.1519021	0.4693093	0.09730045	0.02737226	0.9174787	0.6857003	0.747658	0.9269346	0.7341203	0.1144656	0.06902139	0.8632325	0.1563332	0.8651239	0.5691363	0.916329	0.04980974	0.8848754	0.9270094	0.8645623	0.8745038	0.8756965	0.7910182	0.4874333	0.01661524	0.7380872	0.9168003	0.7966654	0.5584338	0.7178608	0.8454458	0.04520973	0.05715882	0.7312772	0.04483776	0.06711826	0.9668419	0.1167075	0.8290048	0.812197	0.06849478	0.06601884	0.2375553	0.07336206	0.1125512	0.1921335	0.8675009	0.2523048	0.1211914	0.04432252	0.3220498	0.7226062	0.1654672	0.9489269	0.8761923	0.8838205	0.9479567	0.7293419	0.06161283	0.2336026	0.8338092	0.8679684
0.8482392	0.3621416	0.8286302	0.8967531	0.2155409	0.07939813	0.718178	0.9262909	0.8451747	0.8636894	0.1539347	0.07605152	0.8542412	0.8207899	0.9526412	0.8558239	0.6108249	0.1138671	0.9200082	0.9373929	0.8582004	0.8859677	0.7284106	0.8657079	0.4330774	0.8808938	0.3575484	0.8630744	0.2616809	0.8413839	0.08847798	0.0790694	0.08758709	0.07566018	0.8224131	0.8789027	0.8222364	0.1038831	0.8881971	0.0704871	0.8814449	0.8626147	0.2885036	0.7258751	0.1338691	0.8053828	0.8094696	0.03918264	0.1073224	0.7194265	0.1059935	0.2057175	0.8644368	0.9041845	0.5589549	0.2814139	0.5359938	0.9778213	0.9380006	0.9417834	0.9361163	0.92557	0.8127204	0.7095941	0.8493919	0.8162202	0.7048396	0.9186149	0.02744129	0.7496214	0.7631955	0.8653572	0.9200567	0.9262427	0.8664134	0.9065036	0.9078356	0.1383558	0.1787231	0.425735	0.8487752	0.1130613	0.1435765	0.07153807	0.1816648	0.1764328	0.1600971	0.9845574	0.927197	0.09392972	0.04326329	0.0593054	0.9146023	0.1432511	0.08383581	0.1064052	0.7724476	0.9271679	0.7988693	0.09971487	0.1399977	0.08388375	0.6716072	0.182711	0.9699811	0.8565274	0.9628217	0.9211895	0.03028853	0.8659236	0.9004719	0.01890244	0.8610343	0.9219086	0.932162	0.2291884	0.7980708	0.9409262	0.863929	0.05500864	0.05860335	0.9364364	0.5127212	0.3532656	0.8798817	0.8910135	0.1758738	0.7143363	0.19876	0.8689613	0.2164261	0.8773335	0.8930992	0.09985285	0.9242154	0.8829026	0.1148764	0.9170281	0.2902731	0.6945626	0.1206057	0.0297377	0.913966	0.3955973	0.7957392	0.9199751	0.6963812	0.1285456	0.115554	0.8522578	0.2244881	0.8417761	0.6972467	0.927519	0.04609955	0.8804402	0.8973888	0.8615713	0.8709799	0.8863708	0.806233	0.451529	0.02565598	0.8350164	0.9221568	0.8360224	0.6764868	0.7634233	0.8445767	0.05508189	0.06806128	0.790404	0.07918969	0.07977418	0.9384128	0.2103852	0.8861627	0.8337253	0.06537516	0.1167347	0.5211461	0.1286043	0.251238	0.2640646	0.8725659	0.2476407	0.2123545	0.07897392	0.4518526	0.7306032	0.1603438	0.9404753	0.832441	0.8875449	0.9438588	0.7076486	0.1912764	0.6290454	0.8270394	0.764773
0.8485562	0.3778539	0.8316078	0.900445	0.2215836	0.04794803	0.7844161	0.8944378	0.8180848	0.8557904	0.09626885	0.06848048	0.8770198	0.93563	0.9270149	0.8827773	0.4427936	0.05411429	0.9293637	0.9407712	0.8659994	0.8895385	0.66633	0.8757545	0.388874	0.9158012	0.1812103	0.8824894	0.1974329	0.8640047	0.07008678	0.04904781	0.04765029	0.05823877	0.8412756	0.8279641	0.849337	0.08081413	0.8562739	0.0536359	0.9332789	0.8804301	0.2705488	0.7465718	0.07526603	0.7657728	0.5725289	0.03797287	0.06385135	0.4113306	0.08357088	0.1194658	0.8274378	0.8779174	0.5196805	0.2092783	0.3351895	0.9823608	0.9386135	0.9667413	0.9564961	0.951572	0.7614001	0.6306205	0.8320607	0.8054112	0.6665224	0.9406542	0.01566865	0.7440249	0.7742403	0.8369165	0.9047284	0.9237246	0.8452749	0.8820815	0.9023199	0.08440349	0.1529346	0.3616958	0.8707054	0.1090833	0.07919463	0.05568445	0.1279536	0.1184533	0.1277989	0.9855236	0.9393441	0.07026789	0.02576444	0.04427208	0.9054815	0.09328978	0.04735668	0.08288183	0.7225384	0.9380507	0.7009206	0.06398625	0.1125692	0.04854142	0.5239233	0.1281707	0.9564199	0.838791	0.9596022	0.9051042	0.0131924	0.8847747	0.9090145	0.01834053	0.8787352	0.9016863	0.9524284	0.1339943	0.3853684	0.9206243	0.8178105	0.0207144	0.03582896	0.9035121	0.5046922	0.2357294	0.8853925	0.8765611	0.1255978	0.7347454	0.06643008	0.8769808	0.1276624	0.9031321	0.874883	0.06693461	0.9051189	0.830232	0.0774008	0.9107374	0.1743848	0.5303798	0.0873104	0.04006836	0.9137611	0.7159897	0.7842283	0.894674	0.7365376	0.07948469	0.09071109	0.8605367	0.177944	0.8575866	0.7237096	0.920314	0.03514298	0.8626757	0.9339236	0.8894638	0.8901191	0.8737819	0.8260431	0.3932624	0.01414118	0.7613337	0.9338722	0.7921342	0.5360816	0.6825306	0.8331147	0.05058455	0.06460807	0.7564546	0.0728281	0.04140315	0.9495044	0.1482864	0.848169	0.8554417	0.04892401	0.07569217	0.3020751	0.08958644	0.176704	0.1927756	0.8828992	0.2283145	0.1157811	0.04294918	0.4286053	0.657566	0.1917503	0.9411438	0.8781084	0.8871433	0.950675	0.7718256	0.09322476	0.3607545	0.8171272	0.9213879
0.8355392	0.3505099	0.8153114	0.915662	0.3045263	0.05962327	0.6480463	0.9400163	0.7792251	0.8560731	0.09959605	0.06246336	0.8642473	0.8453111	0.9499639	0.8374072	0.6018732	0.07038076	0.9194841	0.9251295	0.8486412	0.8746647	0.6473792	0.8592641	0.3247617	0.8950219	0.2286114	0.8500836	0.3052336	0.8520367	0.08631869	0.06270394	0.04927672	0.07826277	0.7773837	0.8176752	0.8043287	0.06694844	0.8104905	0.05195563	0.8908868	0.8347747	0.2843966	0.7599967	0.07225738	0.7481341	0.5721241	0.05944141	0.08557457	0.4890848	0.08835269	0.1091256	0.8290679	0.8791733	0.5081356	0.2264275	0.410928	0.9777221	0.8974359	0.9569275	0.9352596	0.9536444	0.7091516	0.6709417	0.8462508	0.8081565	0.6220565	0.9162005	0.019054	0.800008	0.6580893	0.8502845	0.885301	0.8854212	0.8275163	0.8866829	0.9039047	0.1029309	0.1633443	0.5165786	0.842012	0.1008572	0.1115216	0.05772532	0.1839759	0.1597796	0.1456368	0.9823609	0.912407	0.0799918	0.02991081	0.06585282	0.8780817	0.1098323	0.06218308	0.09585223	0.7207025	0.9340414	0.7611542	0.08566458	0.1254832	0.05017164	0.5256853	0.1657439	0.93861	0.8031316	0.9584746	0.8821214	0.02834663	0.8264403	0.8907087	0.01775645	0.8741703	0.9029859	0.9259704	0.1963702	0.4748326	0.909169	0.7997037	0.0273433	0.0345992	0.913915	0.5271699	0.3744263	0.8503768	0.8855579	0.1330094	0.75104	0.09844643	0.8632222	0.1951747	0.8552597	0.8965794	0.08191741	0.8967311	0.844769	0.0967033	0.875467	0.2099382	0.515334	0.08526002	0.01899722	0.9046597	0.6420863	0.7827559	0.8998985	0.6937701	0.08297241	0.09247538	0.8072709	0.1593776	0.8244077	0.2320764	0.9152509	0.03437481	0.850566	0.9136167	0.862267	0.8687817	0.866146	0.7967603	0.5356535	0.02285176	0.7827218	0.9107209	0.7975054	0.5708988	0.6985986	0.8287634	0.05447061	0.07266495	0.7135124	0.0490791	0.09430637	0.9318005	0.2397792	0.8386034	0.8368088	0.0523789	0.09225009	0.3896959	0.1298552	0.2092688	0.2329333	0.8555768	0.2108711	0.1512012	0.06196569	0.4554741	0.6690685	0.2300355	0.9367311	0.8754464	0.8876244	0.9519454	0.733901	0.1290264	0.4713475	0.7811047	0.8805007
0.8380508	0.358453	0.7841499	0.9076337	0.2945052	0.05123999	0.6599342	0.9065034	0.7927313	0.8693394	0.1077509	0.06350531	0.8649244	0.9125943	0.932001	0.876809	0.550481	0.05851789	0.9157287	0.9656485	0.8639613	0.910731	0.75152	0.8506296	0.4297298	0.8920313	0.2934268	0.8386244	0.2818987	0.836924	0.1115956	0.05080863	0.06145748	0.06958637	0.7341545	0.868304	0.7910448	0.07160722	0.8063517	0.03950104	0.9057887	0.8498552	0.2956731	0.7632679	0.0686774	0.8246764	0.7927361	0.03000108	0.09099321	0.7598228	0.07291409	0.1286485	0.8137188	0.8752317	0.5549663	0.2468072	0.5991238	0.9734548	0.9302965	0.8975594	0.9156434	0.9357769	0.6842341	0.6732934	0.8665783	0.7624672	0.6650056	0.8919015	0.01978876	0.6863301	0.7055289	0.8812227	0.9190399	0.9284818	0.8422253	0.8825556	0.898076	0.08717749	0.1471941	0.420459	0.8632319	0.1073932	0.1172302	0.06219446	0.177977	0.1069595	0.1184623	0.9870425	0.909995	0.04848485	0.02815013	0.08165798	0.897623	0.1263944	0.06555018	0.09093258	0.7804115	0.9630178	0.6764947	0.07709251	0.1222926	0.06154684	0.6820449	0.1551084	0.9756741	0.8337615	0.970259	0.9083538	0.02072072	0.864585	0.8858386	0.01324284	0.8629864	0.8961039	0.9401506	0.2303597	0.8089948	0.9122968	0.8589551	0.03193229	0.04252648	0.9722416	0.5441547	0.3132432	0.8641073	0.9013164	0.1012685	0.7096994	0.09739184	0.838557	0.1831445	0.8435709	0.7930199	0.07234129	0.9147919	0.8477468	0.06296333	0.8794604	0.3061323	0.5319249	0.08043041	0.02172702	0.8990784	0.2993688	0.6957183	0.8907986	0.6710138	0.1007543	0.06714629	0.8369335	0.1713289	0.7973274	0.6504351	0.9047299	0.03660355	0.8939763	0.9254562	0.892312	0.8638891	0.8584355	0.7978973	0.4497431	0.02460494	0.8063058	0.9182171	0.8358272	0.6243453	0.7197348	0.8120514	0.06957631	0.05226561	0.7161368	0.06179929	0.1195959	0.9586505	0.1704372	0.8729632	0.8589981	0.05948158	0.08173375	0.4963958	0.1140849	0.1742815	0.2070939	0.8642862	0.2438847	0.1946188	0.04582524	0.4002354	0.7233869	0.1552153	0.9467438	0.8399675	0.8881644	0.9656571	0.7705203	0.1472684	0.6493997	0.7649756	0.8273616
0.8139064	0.3377116	0.7973152	0.8946522	0.2801	0.05153699	0.6030835	0.9057154	0.8105681	0.8229749	0.08130252	0.03251976	0.8283582	0.8310437	0.9291003	0.9220308	0.6622224	0.06575508	0.9232451	0.931613	0.7983202	0.8913493	0.6822255	0.8227857	0.4946622	0.8661759	0.3090296	0.8495575	0.1666019	0.7836922	0.08301046	0.04027149	0.05395778	0.07828378	0.7168416	0.8582504	0.7875289	0.0322692	0.7833042	0.030161	0.8978223	0.8067197	0.319816	0.7408926	0.06379794	0.8872805	0.810634	0.02359682	0.04816785	0.8831015	0.0519325	0.1220956	0.7781135	0.8713421	0.4999017	0.2967759	0.5270925	0.9811611	0.9089314	0.9819072	0.9159548	0.9477059	0.6641307	0.5727699	0.8896689	0.734104	0.6216428	0.913631	0.01855628	0.6524119	0.7293718	0.7884529	0.910429	0.9131522	0.8654717	0.8676293	0.884865	0.07641497	0.1319909	0.5589566	0.842653	0.08662183	0.08199845	0.03843217	0.1359904	0.09309719	0.09935332	0.9783784	0.9254507	0.04742671	0.02543242	0.04972711	0.8920154	0.08306962	0.04001726	0.0718931	0.7456288	0.9574696	0.7594807	0.03986264	0.1019022	0.06962758	0.683226	0.1401603	0.9932425	0.7750726	0.9590082	0.9046496	0.01212225	0.8710902	0.8820339	0.01143899	0.8113903	0.9233682	0.9212096	0.1907485	0.8546791	0.9183673	0.8277397	0.03692271	0.0508722	0.9689181	0.4943837	0.3150843	0.8193647	0.8772019	0.08248731	0.6598069	0.08784557	0.8061615	0.1953529	0.8495335	0.8790806	0.05756019	0.8990029	0.8415493	0.05985656	0.8873212	0.3228745	0.4628972	0.06393295	0.01806894	0.9272152	0.1153846	0.6827821	0.8650118	0.6140149	0.05786452	0.071827	0.8203316	0.1153566	0.811165	0.771103	0.9175944	0.0425506	0.8254536	0.9016621	0.9053319	0.8423151	0.8492794	0.782543	0.5339965	0.0142734	0.7883365	0.8948769	0.7323759	0.6863828	0.7187406	0.7951593	0.04424715	0.04040974	0.6865298	0.08238319	0.06840944	0.956307	0.1186766	0.8595965	0.8367278	0.0654595	0.07274545	0.547669	0.09757361	0.1661048	0.299876	0.830628	0.196983	0.1241944	0.03422217	0.3700134	0.6571279	0.1022106	0.9352822	0.7897241	0.8746235	0.9678988	0.7716293	0.1172697	0.6066074	0.7446685	0.880874
